researchBudget, productType, productPricePerUnit, productStatus, eventCountry, eventAttendance, afflictionCommunicable, afflictionCasesReported, afflictionDeathRate, afflictionImmunizationPercentage, afflictionCountry, countryRegion, countryGDP, countryLandlocked, countryPopulation, countryRural, salesTotalRevenue
137275,10,786,9,2,-1,1,26507,8200,-1,7,1,2100,0,165803560,1,1
692769,51,206,9,9,-1,1,-1,-1,96,3,1,2900,0,1324517250,1,1
631533,63,921,6,9,-1,1,-1,-1,99,4,1,5000,0,1371860000,0,1
236217,64,662,6,1,-1,1,-1,-1,-1,5,0,10700,0,58558267,0,1
139099,83,491,6,3,-1,1,27133,2,-1,3,2,29800,0,36109487,0,1
638008,83,506,6,9,51050,1,-1,-1,77,6,1,5000,0,1345035000,0,1
33684,64,790,0,9,-1,1,632700,-1,-1,6,2,9000,0,109170503,0,1
377631,83,184,6,7,-1,1,606118,71,-1,6,0,4000,0,76873670,1,1
208955,64,12,6,7,-1,1,119188741,-1,-1,9,2,37800,0,318386329,0,0
519531,64,367,8,9,-1,0,-1,-1,-1,7,2,9000,0,107449525,0,1
964717,64,460,6,9,-1,1,-1,-1,-1,3,2,29800,0,34004889,0,0
666621,64,604,7,7,-1,1,-1,-1,-1,7,0,4000,0,79636081,1,1
87454,64,422,8,9,-1,1,-1,-1,-1,3,3,7800,0,202763744,0,0
283188,83,114,6,1,-1,1,-1,-1,99,5,0,4000,0,78232124,1,1
960472,64,94,6,9,-1,1,-1,-1,97,8,1,2100,0,171648984,1,0
945055,75,788,9,6,-1,1,-1,-1,-1,2,2,9000,0,114092961,0,0
323981,10,487,9,1,-1,1,-1,-1,99,4,1,5000,0,1363240000,0,0
372966,75,390,9,3,-1,0,392351960,-1,-1,4,0,4000,0,90424668,1,0
870099,64,616,9,9,-1,1,15814,0,-1,2,1,2900,0,1165486291,1,1
233229,64,297,6,1,-1,0,21238385,-1,-1,6,0,10700,0,48489464,0,1
270684,64,653,7,9,-1,1,-1,-1,-1,8,1,5000,0,1363240000,0,0
681380,51,419,6,3,-1,1,-1,-1,-1,5,1,2100,0,212228288,1,1
145170,64,101,6,9,-1,0,43984373,-1,-1,7,0,10700,0,56207649,0,1
870214,64,616,7,9,-1,1,-1,-1,-1,7,1,2100,0,216565317,1,1
818216,83,775,6,6,-1,1,-1,-1,96,2,0,4000,0,75523576,1,0
504320,39,596,6,4,-1,1,-1,-1,81,6,1,2900,0,1280842119,1,1
714345,64,193,9,9,-1,0,102738592,-1,-1,2,2,37800,0,325122128,0,0
181275,64,104,9,7,-1,1,-1,-1,-1,4,2,9000,0,117274156,0,0
699577,64,523,9,7,-1,1,682333,-1,-1,4,1,2100,0,167808106,1,0
387722,83,166,6,6,-1,1,-1,-1,99,4,3,7800,0,204471759,0,0
834815,83,338,6,9,-1,1,-1,-1,-1,8,0,4000,0,86422240,1,1
194385,64,25,8,1,325138,1,-1,-1,91,1,2,37800,0,318386329,0,0
291233,64,450,6,4,-1,0,-1,-1,-1,5,0,4000,0,86422240,1,0
735948,64,183,6,4,-1,1,-1,-1,-1,5,3,7800,0,188078227,0,1
710760,83,827,9,6,3178856,1,-1,-1,68,6,1,2100,0,167808106,1,1
612466,64,167,6,5,-1,1,-1,-1,-1,5,0,10700,0,44187637,0,0
437098,9,991,8,1,477040,1,-1,-1,90,1,0,10700,0,57009751,0,1
50147,10,264,9,9,-1,0,-1,-1,-1,5,2,37800,0,320738994,0,0
695935,64,892,6,1,-1,1,48008,14000,-1,5,1,2100,0,171648984,1,1
579609,9,564,6,9,-1,1,-1,-1,75,7,1,5000,0,1407745000,0,1
827901,64,506,6,7,-1,0,43644141,-1,-1,5,2,37800,0,309327143,0,1
160108,83,351,6,8,-1,1,855684,2,-1,4,2,37800,0,326838199,0,0
314975,64,565,6,9,-1,1,-1,-1,-1,8,1,2900,0,1352642283,1,1
288566,83,105,9,7,-1,1,-1,-1,-1,5,0,4000,0,92442549,1,1
390166,64,535,6,2,-1,1,-1,-1,84,6,0,10700,0,52003759,0,1
224123,83,955,8,9,250001000,1,-1,-1,95,8,1,5000,0,1387790000,0,1
554400,64,805,0,9,-1,1,-1,-1,-1,4,0,10700,0,55386369,0,1
408355,64,518,6,3,-1,1,-1,-1,58,3,2,29800,0,36545295,0,0
528004,83,348,6,8,-1,0,-1,-1,-1,4,3,7800,0,188078227,0,1
524462,39,478,9,9,-1,1,-1,-1,70,6,1,2900,0,1265780243,1,1
71784,64,333,9,2,-1,1,-1,-1,72,7,3,7800,0,204471759,0,0
969835,39,646,8,9,-1,1,3133748,44,-1,9,1,2900,0,1200669762,1,0
859492,64,981,6,5,-1,1,20363,5700,-1,7,1,2900,0,1324517250,1,1
615041,64,786,6,7,-1,1,-1,-1,72,7,0,4000,0,92442549,1,1
985683,64,31,6,5,-1,0,8378274,-1,-1,1,2,29800,0,33247118,0,1
832917,83,978,6,7,-1,0,-1,-1,-1,9,0,4000,0,81134789,1,0
990958,64,847,6,9,-1,0,-1,-1,-1,6,3,7800,0,193886505,0,1
152743,51,372,8,7,-1,1,-1,-1,91,1,1,2900,0,1265780243,1,1
391107,64,996,9,7,-1,0,94884812,-1,-1,2,1,2100,0,164022626,1,0
965174,64,451,6,9,-1,1,-1,-1,92,2,1,2100,0,167808106,1,1
271638,11,923,9,7,-1,1,-1,-1,-1,7,3,7800,0,199287292,0,0
847857,64,763,6,5,-1,1,-1,-1,94,2,1,2900,0,1366417756,1,1
405943,88,623,8,9,-1,1,-1,-1,-1,3,1,5000,0,1407745000,0,0
231919,83,898,6,5,-1,1,-1,-1,95,8,2,37800,0,326838199,0,1
701467,64,890,6,9,-1,1,-1,-1,99,5,0,10700,0,49779472,0,0
107985,64,306,6,7,-1,1,-1,-1,98,3,0,4000,0,84529251,1,1
411375,64,796,6,7,-1,0,8247372,-1,-1,1,2,9000,0,121858251,0,0
711299,64,817,6,6,-1,0,23986027,-1,-1,6,0,10700,0,52832659,0,1
532759,10,436,6,5,-1,1,17577,4200,-1,7,2,9000,0,120355137,0,1
290418,64,2,6,7,-1,1,-1,-1,20,9,2,29800,0,35082954,0,0
51651,64,82,9,3,-1,0,8373595,-1,-1,1,0,4000,0,81134789,1,0
656535,64,203,6,9,-1,1,-1,-1,-1,6,2,9000,0,107449525,0,0
364004,64,597,6,9,-1,0,-1,-1,-1,3,3,7800,0,193886505,0,0
843501,51,117,6,1,325138,1,-1,-1,91,1,0,10700,0,54544184,0,0
492936,5,169,8,9,-1,0,-1,-1,-1,1,2,37800,0,301231207,0,1
559473,51,124,0,7,-1,1,15814,0,-1,2,0,10700,0,48489464,0,1
870431,64,238,9,3,-1,0,37597816,-1,-1,8,1,2100,0,212228288,1,1
314286,64,886,7,9,-1,1,-1,-1,-1,7,1,2900,0,1234281163,1,0
705983,70,125,6,1,-1,1,-1,-1,97,4,1,2900,0,1200669762,1,1
439907,83,622,6,3,-1,1,-1,-1,92,9,1,2100,0,216565317,1,1
145348,11,488,0,9,-1,1,-1,-1,76,6,0,10700,0,56207649,0,0
891308,83,3,6,5,-1,0,-1,-1,-1,6,2,29800,0,33098932,0,1
930440,83,905,6,1,366370,0,-1,-1,-1,6,2,37800,0,325122128,0,1
301594,64,243,6,5,-1,0,40946682,-1,-1,3,1,2100,0,203631356,1,0
164305,64,71,9,4,-1,1,-1,-1,-1,5,2,29800,0,32243753,0,0
129713,64,428,6,9,-1,0,-1,-1,-1,5,1,5000,0,1317885000,0,0
565518,83,760,0,4,-1,1,466994,150000,-1,6,2,9000,0,115695468,0,1
46719,64,882,8,9,-1,1,25100,2,-1,3,2,29800,0,34004889,0,0
938346,64,767,9,7,-1,0,-1,-1,-1,1,3,7800,0,211049519,0,1
979777,4,219,9,5,804659,1,-1,-1,93,2,0,4000,0,92442549,1,0
911786,64,489,6,7,-1,1,-1,-1,70,1,0,4000,0,84529251,1,0
379274,64,225,9,7,-1,1,-1,-1,75,6,2,29800,0,33628895,0,0
292693,83,947,6,9,-1,1,-1,-1,-1,7,1,5000,0,1324655000,0,1
554260,64,619,6,7,-1,0,-1,-1,-1,5,1,2900,0,1265780243,1,1
997666,59,438,7,8,-1,1,-1,-1,97,8,3,7800,0,201035904,0,1
955469,83,955,7,6,-1,1,-1,-1,84,6,3,7800,0,202763744,0,1
726363,83,837,9,7,-1,1,-1,-1,92,2,1,2900,0,1295600768,1,1
893377,64,32,9,3,-1,0,95791524,-1,-1,2,1,5000,0,1317885000,0,1
285407,83,360,6,6,-1,0,-1,-1,-1,1,0,4000,0,100388076,1,0
175977,64,312,7,1,-1,1,-1,-1,94,8,2,29800,0,35437435,0,0
666086,64,602,9,1,455342,1,-1,-1,88,9,0,4000,0,94447071,1,0
235577,64,723,8,4,-1,1,-1,-1,93,3,1,5000,0,1387790000,0,0
449948,64,482,6,9,-1,1,-1,-1,91,1,2,37800,0,328329953,0,1
175592,64,936,7,7,-1,1,-1,-1,96,2,1,2100,0,164022626,1,0
615546,51,618,7,7,-1,1,19257,6000,-1,3,2,37800,0,318386329,0,1
467774,83,591,6,1,366370,1,-1,-1,-1,9,3,7800,0,202763744,0,1
561335,64,737,0,9,-1,1,11811,0,-1,8,0,10700,0,57792520,0,0
970108,87,292,7,9,-1,1,-1,-1,72,6,2,37800,0,328329953,0,0
918612,88,948,9,7,-1,1,-1,-1,99,3,0,4000,0,79636081,1,0
467210,10,421,6,1,-1,1,-1,-1,-1,9,2,9000,0,110815272,0,1
742369,64,898,6,9,-1,0,40885813,-1,-1,3,1,2900,0,1352642283,1,0
222857,83,24,6,9,-1,1,-1,-1,-1,3,1,2900,0,1265780243,1,0
560846,77,277,6,7,-1,1,-1,-1,-1,6,2,37800,0,298444215,0,1
887384,64,993,0,3,-1,0,-1,-1,-1,3,2,9000,0,121858251,0,1
382566,83,894,6,7,-1,1,-1,-1,92,2,1,2100,0,195305012,1,0
304292,51,960,8,5,-1,0,-1,-1,-1,9,1,2100,0,191260799,1,1
162240,64,835,6,8,-1,1,48249,15000,-1,5,1,2900,0,1280842119,1,1
80963,64,603,6,5,-1,1,-1,-1,85,7,1,5000,0,1371860000,0,1
912117,64,268,6,1,-1,1,-1,-1,-1,1,0,4000,0,81134789,1,1
174325,83,606,6,7,-1,1,-1,-1,98,5,1,2100,0,160304007,1,0
969697,59,562,6,5,-1,0,91054203,-1,-1,5,2,9000,0,115695468,0,1
219644,39,861,6,9,-1,1,-1,-1,99,5,0,4000,0,84529251,1,0
734120,64,531,6,5,-1,0,101353522,-1,-1,2,1,2100,0,199426953,1,1
302973,64,171,6,9,-1,1,-1,-1,96,3,0,10700,0,50477013,0,0
549456,64,66,6,1,-1,1,-1,-1,95,3,3,7800,0,195713637,0,1
904625,63,404,6,1,-1,1,-1,-1,-1,1,2,9000,0,118827158,0,0
181147,64,26,6,5,292161,1,-1,-1,-1,9,0,10700,0,50477013,0,1
756394,63,559,6,3,-1,1,11300,0,-1,2,1,2900,0,1265780243,1,1
324716,64,961,6,1,455342,1,-1,-1,-1,7,0,4000,0,76873670,1,0
207323,39,776,9,1,-1,1,-1,-1,97,8,2,9000,0,110815272,0,1
484783,64,438,6,4,-1,1,-1,-1,98,3,0,4000,0,75523576,1,1
621316,64,63,6,7,-1,1,-1,-1,98,8,1,2100,0,167808106,1,1
657939,64,691,9,1,-1,1,-1,-1,96,3,0,10700,0,47880595,0,0
923951,64,587,6,7,-1,1,-1,-1,99,5,2,29800,0,33247118,0,1
558801,64,657,9,2,-1,0,90223987,-1,-1,5,1,2900,0,1234281163,1,0
364476,64,764,6,4,-1,1,578193,-1,-1,3,2,9000,0,114092961,0,1
751867,64,580,7,1,-1,1,-1,-1,99,4,2,9000,0,124777326,0,1
657132,64,901,6,6,-1,1,-1,-1,95,2,0,4000,0,81134789,1,0
811447,64,940,6,6,-1,0,43984373,-1,-1,7,1,2900,0,1324517250,1,1
73180,64,136,6,2,-1,0,-1,-1,-1,3,2,29800,0,36545295,0,0
490286,51,790,9,9,-1,1,-1,-1,90,9,2,29800,0,37065178,0,0
712052,63,392,8,4,-1,0,83029441,-1,-1,2,2,37800,0,323071755,0,0
465661,64,380,6,9,-1,1,1209800,-1,-1,6,2,29800,0,32571174,0,0
554679,64,584,9,9,-1,1,-1,-1,70,6,0,10700,0,52832659,0,1
803902,64,91,9,7,-1,1,-1,-1,-1,1,1,2900,0,1310152392,1,1
969249,51,966,6,9,-1,1,-1,-1,93,2,1,2100,0,195305012,1,0
383372,64,453,6,9,-1,1,-1,-1,-1,2,0,4000,0,79636081,1,0
136635,8,572,9,8,-1,1,-1,-1,93,8,2,37800,0,320738994,0,1
161831,10,274,6,4,-1,0,8259237,-1,-1,1,3,7800,0,207833825,0,0
394633,64,734,6,9,-1,0,-1,-1,-1,3,2,9000,0,107449525,0,1
907217,64,657,6,9,-1,1,-1,-1,78,6,2,9000,0,118827158,0,1
956546,64,212,6,9,-1,1,-1,-1,86,9,0,10700,0,47880595,0,1
622515,64,964,6,1,-1,1,-1,-1,-1,8,3,7800,0,188167353,0,1
526336,67,658,9,9,-1,1,-1,-1,86,9,0,10700,0,56207649,0,1
445099,51,456,9,6,-1,1,-1,-1,73,9,1,5000,0,1354190000,0,0
235147,64,598,9,9,-1,0,6486406,-1,-1,1,2,29800,0,37065178,0,0
709024,16,585,6,9,-1,1,22926,2,-1,3,1,2900,0,1183209471,1,0
637203,64,994,6,5,-1,0,9241816,-1,-1,1,2,37800,0,301231207,0,0
547962,64,572,9,7,-1,0,-1,-1,-1,9,1,2900,0,1265780243,1,0
198270,83,32,6,9,-1,1,-1,-1,89,9,1,2100,0,207906210,1,1
341671,64,777,6,4,-1,1,-1,-1,-1,1,3,7800,0,201035904,0,0
336999,1,694,6,7,-1,1,-1,-1,82,9,3,7800,0,195713637,0,0
634052,64,910,6,1,-1,0,19584784,-1,-1,3,1,2100,0,187280125,1,1
565377,12,793,9,1,-1,1,-1,-1,79,9,0,10700,0,51216967,0,0
432070,64,275,6,4,-1,1,-1,-1,-1,2,1,2100,0,195305012,1,0
393078,83,665,6,5,-1,0,38930639,-1,-1,5,1,2100,0,195305012,1,0
730119,39,257,9,7,-1,1,-1,-1,82,3,0,4000,0,100388076,1,1
173440,64,841,6,9,-1,1,-1,-1,77,6,1,2900,0,1366417756,1,0
249150,64,351,6,5,-1,1,-1,-1,-1,5,0,10700,0,52003759,0,0
377483,64,159,6,7,-1,0,17191918,-1,-1,6,0,4000,0,78232124,1,0
577238,64,27,6,2,-1,0,-1,-1,-1,5,3,7800,0,188078227,0,0
913977,64,469,9,1,325138,1,-1,-1,-1,5,1,2100,0,164022626,1,0
227949,64,445,6,9,-1,1,-1,-1,-1,1,2,29800,0,33098932,0,1
510551,64,418,6,3,-1,1,-1,-1,82,6,3,7800,0,186127108,0,1
737394,10,666,6,6,296440,0,-1,-1,-1,1,0,10700,0,57792520,0,1
244550,64,853,9,8,-1,0,392351960,-1,-1,4,0,4000,0,90424668,1,1
594525,51,15,6,1,366370,0,8447863,-1,-1,1,2,37800,0,295516599,0,1
419081,64,546,5,9,-1,1,-1,-1,-1,2,0,4000,0,92442549,1,1
391359,64,255,6,9,-1,1,-1,-1,-1,3,1,2100,0,175525610,1,1
669501,64,584,6,9,-1,1,531147,220000,-1,6,3,7800,0,192030362,0,1
766677,83,234,6,9,-1,1,20191,5000,-1,3,2,9000,0,126190782,0,0
185196,64,901,5,5,-1,1,-1,-1,-1,6,2,29800,0,33098932,0,1
3721,64,998,6,2,-1,1,-1,-1,-1,4,1,2100,0,199426953,1,1
883281,64,68,6,9,-1,1,0,-1,-1,8,2,37800,0,298379912,0,0
225259,8,625,5,4,51436,1,-1,-1,-1,1,1,2900,0,1265780243,1,1
498421,64,730,6,7,-1,0,43644141,-1,-1,5,1,5000,0,1337705000,0,1
131478,83,355,6,1,-1,1,-1,-1,92,2,1,2100,0,212228288,1,0
666545,64,91,0,1,-1,1,-1,-1,-1,8,1,2900,0,1295600768,1,0
662100,83,554,9,2,-1,1,-1,-1,99,5,1,5000,0,1324655000,0,0
844576,64,30,9,5,-1,1,8596910,-1,-1,7,2,9000,0,106005199,0,0
243487,11,529,0,5,292161,0,93556217,-1,-1,7,1,5000,0,1407745000,0,0
776523,83,871,6,9,-1,1,-1,-1,98,8,2,9000,0,115695468,0,1
570967,64,466,6,7,-1,1,-1,-1,93,1,0,4000,0,75523576,1,1
18685,83,194,6,7,-1,1,-1,-1,-1,2,3,7800,0,188078227,0,0
576460,83,68,6,9,-1,1,2637186,32,-1,9,0,4000,0,100388076,1,0
936182,83,368,6,9,-1,0,28623435,-1,-1,8,2,9000,0,106005199,0,1
746665,83,715,6,5,-1,0,-1,-1,-1,4,2,9000,0,123333379,0,1
799797,83,655,9,5,-1,0,393976360,-1,-1,4,2,9000,0,118827158,0,1
143146,64,223,7,6,-1,0,103280871,-1,-1,2,1,5000,0,1402760000,0,1
233304,64,923,6,6,-1,1,755,100,-1,8,1,5000,0,1303720000,0,0
393938,64,544,8,4,-1,1,-1,-1,99,4,1,5000,0,1379860000,0,1
568109,51,881,9,7,-1,1,-1,-1,-1,3,3,7800,0,202763744,0,1
977919,75,855,9,9,-1,1,-1,-1,91,2,0,10700,0,52003759,0,0
663475,83,697,6,2,-1,1,-1,-1,75,7,2,37800,0,328329953,0,1
148168,64,978,6,7,-1,1,-1,-1,-1,1,0,4000,0,96442590,1,1
125244,51,739,6,3,-1,0,-1,-1,-1,3,2,37800,0,320738994,0,1
465645,64,220,6,9,-1,1,-1,-1,85,6,0,4000,0,92442549,1,1
933798,64,375,6,5,804659,1,-1,-1,75,7,1,2900,0,1200669762,1,1
143358,83,922,6,1,366370,1,1773,0,-1,1,0,10700,0,47880595,0,0
618228,83,196,6,9,-1,1,-1,-1,87,9,0,4000,0,92442549,1,1
371846,64,414,0,5,-1,1,38206,-1,-1,2,0,4000,0,90424668,1,0
500869,83,655,6,9,-1,0,21179078,-1,-1,3,2,29800,0,32889025,0,0
836438,64,250,6,6,296440,0,-1,-1,-1,9,1,2900,0,1095351995,1,1
317164,83,445,6,2,-1,1,-1,-1,93,2,2,37800,0,301231207,0,1
435329,83,558,9,7,-1,1,-1,-1,-1,4,0,10700,0,51216967,0,1
729548,64,374,9,9,-1,0,8373595,-1,-1,1,0,10700,0,50477013,0,0
945875,64,894,5,7,-1,1,-1,-1,85,6,0,10700,0,49119766,0,0
706693,64,180,6,9,-1,0,385759000,-1,-1,4,2,29800,0,37065178,0,0
844398,83,886,6,6,-1,1,-1,-1,77,6,0,4000,0,81134789,1,1
506446,64,628,0,7,-1,1,-1,-1,-1,8,2,29800,0,32571174,0,1
926551,83,762,6,4,-1,0,-1,-1,-1,4,1,2900,0,1280842119,1,1
404181,11,11,9,2,-1,1,7769230,-1,-1,7,2,37800,0,304093966,0,1
897480,64,108,6,9,-1,1,-1,-1,99,4,1,2100,0,175525610,1,1
605844,64,944,9,7,-1,1,-1,-1,-1,1,2,29800,0,33247118,0,0
657625,51,111,0,1,-1,1,-1,-1,87,9,2,29800,0,35702908,0,1
762998,64,16,6,5,-1,1,-1,-1,99,3,0,4000,0,86422240,1,1
206026,84,486,9,2,-1,1,-1,-1,-1,3,2,29800,0,32889025,0,0
722823,83,478,6,4,-1,1,-1,-1,94,1,2,29800,0,32243753,0,1
540313,64,471,6,2,-1,1,3171001,46,-1,9,0,4000,0,78232124,1,1
308722,4,180,6,9,-1,1,-1,-1,95,5,2,9000,0,117274156,0,1
810317,6,485,9,8,-1,1,-1,-1,52,7,3,7800,0,195713637,0,1
924294,87,381,0,1,-1,1,-1,-1,74,6,2,9000,0,112463886,0,1
366180,64,1000,9,7,-1,1,-1,-1,-1,1,1,2900,0,1265780243,1,1
608512,83,997,6,9,-1,1,0,-1,-1,4,1,2100,0,207906210,1,0
509361,51,409,8,7,-1,1,-1,-1,80,5,1,5000,0,1407745000,0,1
671166,83,795,6,9,-1,1,-1,-1,99,3,0,10700,0,49119766,0,1
350256,83,695,6,5,-1,1,-1,-1,-1,2,1,2900,0,1352642283,1,0
717658,64,326,9,1,-1,1,160665,-1,-1,9,2,29800,0,32243753,0,0
878055,83,505,6,9,-1,1,70,-1,-1,4,3,7800,0,206163056,0,1
443817,64,241,9,1,-1,1,-1,-1,71,1,2,9000,0,124777326,0,1
945110,64,595,8,1,325138,0,386140305,-1,-1,4,2,9000,0,109170503,0,1
348003,75,717,8,7,-1,1,-1,-1,95,3,2,37800,0,306771529,0,0
67369,83,569,6,4,-1,0,21062651,-1,-1,8,2,37800,0,326838199,0,1
447180,64,261,6,1,455342,1,-1,-1,65,7,1,2100,0,191260799,1,0
251437,10,311,9,9,-1,1,-1,-1,82,6,1,2900,0,1147609924,1,1
14821,64,492,6,7,-1,1,-1,-1,76,3,2,29800,0,37593384,0,0
410075,64,21,6,9,-1,0,-1,-1,-1,7,1,2900,0,1366417756,1,0
238404,83,779,6,2,-1,0,-1,-1,-1,7,3,7800,0,204471759,0,0
123245,39,961,9,2,-1,1,-1,-1,85,6,1,2900,0,1310152392,1,0
40150,64,507,9,7,-1,1,-1,-1,64,7,2,29800,0,34714222,0,0
355967,64,521,9,7,-1,1,-1,-1,68,6,2,9000,0,109170503,0,0
337998,83,169,0,9,-1,0,-1,-1,-1,5,3,7800,0,199287292,0,0
578177,51,532,9,9,-1,1,-1,-1,-1,8,0,4000,0,84529251,1,0
450171,64,7,6,3,-1,0,393976360,-1,-1,4,0,4000,0,88404652,1,0
799461,83,697,0,7,-1,1,86906,3,-1,5,2,37800,0,311583481,0,1
996518,64,230,6,1,-1,0,-1,-1,-1,5,0,4000,0,78887007,1,1
766070,64,853,6,9,-1,1,-1,-1,93,2,2,37800,0,318386329,0,1
26229,83,965,6,6,-1,1,-1,-1,-1,1,1,2100,0,216565317,1,0
249002,64,564,6,9,-1,1,-1,-1,93,2,3,7800,0,195713637,0,1
644704,64,336,5,7,-1,1,-1,-1,-1,1,1,2100,0,165803560,1,0
213801,64,68,6,1,-1,0,40800391,-1,-1,3,1,2100,0,195305012,1,0
107458,77,219,9,5,292161,1,-1,-1,84,6,2,29800,0,35437435,0,1
690343,64,4,9,5,-1,0,37597816,-1,-1,8,0,4000,0,98423602,1,0
892236,64,799,9,7,-1,1,-1,-1,84,7,2,29800,0,35082954,0,1
146008,64,642,6,9,-1,1,-1,-1,-1,1,0,4000,0,96442590,1,1
990965,83,186,0,1,-1,1,23271,2,-1,3,1,2900,0,1200669762,1,0
140970,64,205,6,1,-1,1,-1,-1,-1,2,2,9000,0,112463886,0,1
453698,83,646,6,9,-1,0,6486406,-1,-1,1,0,10700,0,57792520,0,1
6599,64,595,6,7,-1,0,-1,-1,-1,1,3,7800,0,211049519,0,1
562112,64,913,6,1,477040,1,-1,-1,-1,1,2,29800,0,33098932,0,0
899539,64,36,9,5,-1,0,22350983,-1,-1,6,0,4000,0,79636081,1,0
185039,39,376,6,8,-1,1,13866,0,-1,8,2,29800,0,35702908,0,1
485932,51,97,9,2,-1,0,-1,-1,-1,4,2,9000,0,121858251,0,1
45090,64,833,6,7,-1,0,17540519,-1,-1,3,1,2900,0,1352642283,1,0
338408,51,115,9,9,-1,1,-1,-1,90,1,1,5000,0,1407745000,0,0
934082,83,688,6,7,-1,1,78609,-1,-1,9,2,37800,0,320738994,0,0
398729,64,899,9,9,-1,1,-1,-1,92,2,1,2100,0,179424643,1,0
570074,64,893,0,4,-1,0,-1,-1,-1,8,0,10700,0,56207649,0,0
391765,83,586,6,1,-1,1,-1,-1,94,8,2,9000,0,124777326,0,0
201876,83,122,6,4,-1,1,-1,-1,76,6,0,10700,0,57009751,0,1
715388,64,369,6,9,-1,1,-1,-1,-1,4,2,37800,0,316059947,0,1
595557,64,710,6,6,296440,1,-1,-1,28,1,1,5000,0,1324655000,0,1
349581,88,377,9,3,-1,1,-1,-1,-1,3,0,10700,0,44187637,0,1
727729,75,51,9,9,-1,1,-1,-1,-1,2,0,10700,0,55386369,0,1
897442,83,188,9,1,-1,1,-1,-1,-1,4,1,2900,0,1324517250,1,0
567226,83,313,6,9,-1,1,-1,-1,-1,3,0,10700,0,58558267,0,0
832983,64,198,0,4,-1,0,-1,-1,-1,4,1,2100,0,199426953,1,0
569785,87,36,7,9,-1,1,-1,-1,99,4,1,2100,0,207906210,1,1
279819,64,351,6,9,-1,1,-1,-1,99,4,1,2900,0,1250287939,1,0
131436,64,32,6,7,-1,1,97083,2,-1,5,1,2100,0,216565317,1,0
73525,83,493,5,5,-1,1,-1,-1,82,9,3,7800,0,195713637,0,0
997390,75,456,0,7,-1,1,583623,37,-1,6,3,7800,0,202763744,0,1
640,16,956,6,5,-1,1,-1,-1,-1,2,3,7800,0,188078227,0,0
726990,83,797,5,6,3178856,1,-1,-1,-1,5,2,29800,0,37065178,0,1
612389,10,90,5,3,-1,1,-1,-1,-1,8,1,2100,0,191260799,1,1
981678,64,167,6,9,-1,1,-1,-1,-1,4,0,10700,0,51216967,0,0
832372,64,159,6,7,-1,1,-1,-1,89,1,2,29800,0,35702908,0,1
342538,75,483,9,2,-1,1,-1,-1,98,8,0,4000,0,76873670,1,1
741849,63,745,0,1,-1,0,40951745,-1,-1,3,1,5000,0,1407745000,0,1
168857,51,109,7,9,-1,1,-1,-1,93,1,1,2900,0,1147609924,1,0
401773,83,399,6,1,-1,0,93034650,-1,-1,5,1,5000,0,1379860000,0,1
815619,87,828,9,5,-1,1,17354,6500,-1,3,2,29800,0,34339328,0,0
976858,64,846,9,3,-1,1,-1,-1,-1,7,1,2100,0,165803560,1,0
192426,11,609,9,9,-1,1,579355,71,-1,6,2,37800,0,295516599,0,1
451649,64,480,6,3,-1,1,-1,-1,69,6,2,9000,0,107560155,0,0
853942,63,762,6,3,-1,1,-1,-1,99,4,1,2100,0,212228288,1,1
465669,83,819,6,9,-1,1,-1,-1,-1,6,2,9000,0,127575529,0,0
348322,64,736,6,3,-1,1,40506,-1,-1,2,1,2900,0,1250287939,1,0
892785,83,935,9,2,-1,0,-1,-1,-1,7,2,29800,0,32243753,0,1
656727,64,10,6,4,-1,1,-1,-1,99,3,2,29800,0,36109487,0,1
244406,83,614,6,1,-1,1,23271,2,-1,3,1,5000,0,1324655000,0,1
333176,83,764,6,7,-1,0,-1,-1,-1,4,1,2900,0,1147609924,1,0
71873,64,448,5,2,-1,1,-1,-1,-1,8,1,2100,0,203631356,1,1
981852,83,133,6,4,-1,1,0,-1,-1,8,2,29800,0,35082954,0,0
231273,83,475,6,2,-1,1,10015,0,-1,2,1,5000,0,1387790000,0,0
850292,64,744,9,3,-1,0,-1,-1,-1,8,1,2900,0,1183209471,1,0
368925,83,644,6,4,-1,1,-1,-1,-1,7,1,2900,0,1265780243,1,1
444790,64,90,9,9,-1,1,-1,-1,-1,2,3,7800,0,190130445,0,0
984767,83,102,7,3,-1,0,32926873,-1,-1,8,1,2900,0,1265780243,1,1
491059,83,183,6,2,-1,1,606118,71,-1,6,2,9000,0,107560155,0,1
191374,64,763,6,1,-1,1,-1,-1,-1,1,1,2100,0,187280125,1,1
969537,64,249,0,3,-1,0,-1,-1,-1,4,2,9000,0,118827158,0,0
691302,64,855,6,2,-1,0,25824196,-1,-1,6,2,9000,0,127575529,0,0
44061,10,101,6,1,-1,1,-1,-1,73,3,2,29800,0,37593384,0,1
652131,83,335,5,7,-1,1,-1,-1,99,3,0,10700,0,52832659,0,0
810712,64,885,6,5,-1,1,-1,-1,-1,1,3,7800,0,199287292,0,1
397979,64,243,7,9,-1,1,29024,2,-1,3,0,10700,0,57792520,0,1
904323,64,634,6,7,-1,0,-1,-1,-1,8,2,29800,0,32571174,0,0
878438,64,55,6,9,-1,0,-1,-1,-1,2,3,7800,0,195713637,0,0
929452,64,498,9,9,-1,1,865653,3,-1,4,1,2900,0,1338676779,1,1
